"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"K-Bengkel (By Fauzi)","1","SANGAT GA REKOMEN!! udah turun mesin kesini dibenerin keluar duit 1juta lebih malah overhead mulu sampe disuruh balik lagi kesitu 3x masih aja kaga bener. mana ngeluarin uang mulu lagi pas kesitunya YANG KATANYA ADA GARANSI. kalo ditotal udh ada 2juta lebih tuh saya keluar uang TAPI MOTOR MASIH TETEP KAGA BENER. Orang orang yang ngasi ulasan pada bagus itu yg masalah motornya yg enteng kali makanya pihak bengkel bisa ngerjain.
BUAT PIHAK BENGKEL yg amanah dong tolong, uang segitu ga kecil bagi saya. ga ada pertanggung jawabannya sama sekali🫵🏻👎🏻","2026-03-01T16:27:11.599Z","1","Bilaaa vallen","5","false","2026-03-01T22:55:35.000Z","Hallo kak , mohon maaf sebelumnya atas ketidaknyamanannya , boleh di infokan plat nomor dan lokasi service nya di cabang kopo atau soeta ? ","id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xKTVV6QnRXbUZWVkZnd1pWOTVlbXBuUVVWck1sRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKTVV6QnRXbUZWVkZnd1pWOTVlbXBuUVVWck1sRRAB!2m1!1s0x0:0x736e498c14afae67!3m1!1s2@1:CAIQACodChtycF9oOlJMUzBtWmFVVFgwZV95empnQUVrMlE%7C%7C?hl=id","111270406204475296594","https://lh3.googleusercontent.com/a-/ALV-UjXG4ZJyxDVrCAXi-KZV34GGySWeiExN97TtKSfnKdUwtp6pkEIi=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111270406204475296594?hl=id",,,
"K-Bengkel (By Fauzi)","5","Masya Allah, Alhamdulillah dapat testimoni dari pelanggan pelanggan K-Bengkel dengan rating yang bagus di Google masalah motor bisa teratasi sesuai keluhan costumer, mudah mudahan awet ya! Dapat garansi, dapat free kopi. Pergantian part sesuai  solusi dari montir dengan kerusakannya, dicoba lagi dan lagi oleh montir sampai tarikan motor normal kembali.  Terimakasih kasih dari costumer ""Mio Z""","2025-11-28T11:46:24.150Z","0","achmad muljana","5","false",,,"id","6 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2swMU1YZElkMjloVlRaak9UZHpjV2h2TTJaUU0xRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2swMU1YZElkMjloVlRaak9UZHpjV2h2TTJaUU0xRRAB!2m1!1s0x0:0x736e498c14afae67!3m1!1s2@1:CAIQACodChtycF9oOk01MXdId29hVTZjOTdzcWhvM2ZQM1E%7C%7C?hl=id","107120559306557875090","https://lh3.googleusercontent.com/a/ACg8ocKAOXSpORVEtXCOq6aWy9lirG0ij63AOH2YW2HoZokZu9G8Kw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107120559306557875090?hl=id",,,
"K-Bengkel (By Fauzi)","5","Servis di k-bengkel kendaraan jdi lebih enteng setelah full servis dari servis TB sama cvt jadi enak di pakai lagi kendaraan nya, pelayanan nya juga pada ramah, di sediakan juga minuman sama wifi mantap pokok nya","2026-04-30T08:53:51.564Z","0","surya suryaman","2","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2twNFlWbG1YMmRrV0VSNFNVdFpSMFJvU1hORFEwRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twNFlWbG1YMmRrV0VSNFNVdFpSMFJvU1hORFEwRRAB!2m1!1s0x0:0x736e498c14afae67!3m1!1s2@1:CAIQACodChtycF9oOkp4YVlmX2dkWER4SUtZR0RoSXNDQ0E%7C%7C?hl=id","117701603951965202386","https://lh3.googleusercontent.com/a/ACg8ocIYw5ME9wM8goL6VV8hSqZ2KbTKLNKzwyqdVlw3pZ-U_QmerQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117701603951965202386?hl=id",,,
"K-Bengkel (By Fauzi)","5","Free wifi, free minum, garansi 10 hari, montir ramah cekatan dan memuaskan, alatnya kumplit juga teliti, ada no wa nya jadi bisa booking bagi yg gak mau ngantri, harganya bersahabat banget si, montirnya juga jujur, suka pokonya service d doktor motor rekomen banget , pelayanan ok banget kepuasan pelanggan no 1 , bakal langganan disini si daripada ke ahas blm tentu sememuaskan ini, terus kursi tunggunya gak jauh dari tempat nyervice nya jadi kita bisa sambil pantau montirnya klo mau komplain atau ngobrol sama montirnya tinggal bilang aja, ramah2 jgn sungkan, puas pokonya pertahankan 👍 love sekebon 🥰❤😅","2025-09-28T08:17:47.580Z","0","Ayang Qirai","6","false",,,"id","8 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2paNGVFa3pOVzFJTmsxNk1WcHpRMjVQTkVSclJIYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3D3BIsyVsBvHzuZm918fQVlDJy6NJZNMWu1r9qQiBoJTkGJDNZSDh9_ya9C1NT3LJeHh33qusK5_F0ZpAmvSMRRD-lGrUWxcmIUUYdMWDpuMr7C7WMquyGpvHLf7vgdO08QN-Qsc7IRSY6=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paNGVFa3pOVzFJTmsxNk1WcHpRMjVQTkVSclJIYxAB!2m1!1s0x0:0x736e498c14afae67!3m1!1s2@1:CAIQACodChtycF9oOjZ4eEkzNW1INk16MVpzQ25PNERrRHc%7C%7C?hl=id","102695161612982471557","https://lh3.googleusercontent.com/a/ACg8ocJz6uSuSilTCZ0fZhDU-tqJErzOZODFyj-pc9lx6RnOU8-g1w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102695161612982471557?hl=id",,,
"Astra Motor Bandung","1","Kasih saran aja, klo motor masih karburator alangkah baiknya ditangani oleh mekanik senior, mekanik2 yang baru tidak terbiasa dengan motor karburator. Masa servis rutin motor beat karbu cuman dibersihin cvt sama ganti oli aja, dikira motor injeksi.
Keadaan udah final check saya tegur, “punten a itu karbunya ga dibersihin juga?”. Trus mekanik jawabnya, “iya a ini mau ditest settingan dulu.” Apanya yg mau di test, di setting juga belum.
Kondisi motor, dek tengah sudah dipasang lagi, ban motor sudah di isi angin. Setelah motor dicoba trus masuk pit lagi. Trus bongkar lagi. Lah ngapain coba, kenapa ga sebelum final check ngerjain nya.
kerja 2x deh 🤣🤣🤣","2026-01-20T06:09:16.904Z","0","Egi Febriansyah","6","false",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xGVU9WSTRjSGszVDFSNVMwNVhOMjVOTTBGTVlWRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGVU9WSTRjSGszVDFSNVMwNVhOMjVOTTBGTVlWRRAB!2m1!1s0x0:0xd66a98ed3ea1abad!3m1!1s2@1:CAIQACodChtycF9oOlFUOVI4cHk3T1R5S05XN25NM0FMYVE%7C%7C?hl=id","103955342352620682251","https://lh3.googleusercontent.com/a-/ALV-UjUPZe3-SmOdWDWAbakplYctFXp_KrUZHvT8FCLpzb0fXuCxoNk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103955342352620682251?hl=id",,,
"Astra Motor Bandung","5","Astra motor merupakan dealer resmi motor Honda di bandung yang menyediakan berbagai macam motor Honda Baru dengan pelayanan yang ramah dan lingkungan bersih","2025-11-24T06:53:10.320Z","0","Abduh2 Channel","42","true",,,"id","Diedit 6 bulan lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURQeXEyNzRBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0cceB03B-91mQy31pY9LXNoh_MQS9izWTevfU6xGpX5NFbdv_ZbaFwqb3g3ubJC6MvrSOOHrtr3rjWZXSWsWrGWnFoCZEaPy3yQQovTNz52oIczir0Q9fI3RRAEYWIvIklpgFH=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Id6oPo6sjEc31oXTKfV4Xw0N7iF0UBoSE7qGodAqRUm554UrfJChRbktb2qr2pmUx07jaGF9U616h6boyk8afChA3J5WHb_oyZDItLC8LJf-f4hO9EpArpdLBDw6VdnYJp4x14Q=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NwytiKlfq2YZ_eEOGxCPpIDRVYFxSZxWH5FbgVPIQkzAI_jGumNVHD7Whpqf5_qZUeoT1PvvFOcYvVJjgBAXC3A8xpiFzR5HdYyg4MTxEaVFvquCZa_xzb_9dD7dzn2pOESQ=k-no",,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURQeXEyNzRBRRAB!2m1!1s0x0:0xd66a98ed3ea1abad!3m1!1s2@1:CIHM0ogKEICAgIDPyq274AE%7C%7C?hl=id","107670818616340970770","https://lh3.googleusercontent.com/a-/ALV-UjW4gk3i-hC3gxni12z8VAGsNJputuyEhRgh71UMvJCZ9Nc33FU=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107670818616340970770?hl=id",,,
"Astra Motor Bandung","5","Alhamdulillah Udah 3X Ambil Di Astra, Dari Awal Proses Dan Akhir Sangat Mudah, Dan CPT. Terimakasih Astra, Terimakasih Beserta Team, Terimakasih Kaka Diana Pengambilan STNK Sgt CPT, Dan Gampang, Terimakasih Cantik.","2025-08-02T02:22:19.876Z","0","Cakra Buana","13","true",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tkRllXZG1Va2R0V0ZZMlZIWkNRVVJIZGsxMVJrRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkRllXZG1Va2R0V0ZZMlZIWkNRVVJIZGsxMVJrRRAB!2m1!1s0x0:0xd66a98ed3ea1abad!3m1!1s2@1:CAIQACodChtycF9oOkdFYWdmUkdtWFY2VHZCQURHdk11RkE%7C%7C?hl=id","105649379218118842929","https://lh3.googleusercontent.com/a/ACg8ocKL_jgpErrq3n5S6K451bFg_ER5kOhXg5mhaGgwOQR_QEmyjOI=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105649379218118842929?hl=id",,,
"Astra Motor Bandung","1","Pelayanan nya ga ramah asli.. Kami itu datang mau beli.. Mentang pakai celana pendek.. Wkwkwkw.. Beli cash coy.. Bukan kredit.. 🙈🙈🙈 .. Akhirnya ambil di Honda pasir koja... Jauh keramahannya.. Belum. Nanya sudah di suruh duduk.. Di kasih air minum..","2025-08-05T06:10:17.347Z","1","Cater Pillar","4","false",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1ME1tMHhMV3RyUTNWSGEwTkRPR2w1Y2pWcWFIYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1ME1tMHhMV3RyUTNWSGEwTkRPR2w1Y2pWcWFIYxAB!2m1!1s0x0:0xd66a98ed3ea1abad!3m1!1s2@1:CAIQACodChtycF9oOk50Mm0xLWtrQ3VHa0NDOGl5cjVqaHc%7C%7C?hl=id","110347402815232607562","https://lh3.googleusercontent.com/a/ACg8ocK1UTFANUenwn-BNYH2Q9C0Mm6kU7pGD9SkI2jD_49xclYuKw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110347402815232607562?hl=id",,,
"Astra Motor Bandung","1","Keluhan tidak di kerjakan.
Setelah service malah bunyi di bagian bawah. Ternyata baud nya hampir copot.
Agak ngasal seperti nya pengerjaan nya","2024-06-02T13:30:37.548Z","0","MrRidwannugraha","69","true",,,"id","2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUN6Z2FLOWlRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2FpZQlGuesiD1PR--CKQzCog9kuTIiNUiCp0ADRbY0Ccmbjji0oQVM3xYiRBfyDFmcVQun9f6c6JIhnxBqgG-SOs-wnLwMgs-X3qR54jP1vT3AR4ZCOTgQamiYEW2OZj8aEYR9=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN6Z2FLOWlRRRAB!2m1!1s0x0:0xd66a98ed3ea1abad!3m1!1s2@1:CIHM0ogKEICAgICzgaK9iQE%7C%7C?hl=id","112653131446046944641","https://lh3.googleusercontent.com/a-/ALV-UjXW5xmdpe1XCFIvor4bbWa8xMZkd6CbGFi3ffsk8_73VOfj3FpJwA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112653131446046944641?hl=id",,,
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","5","Service kutu disini, sharing dan dikasih rekomendasi- rekomendasi, tempat nunggu nyaman ada warung bisa pesan kopi seduh 🥰 mantabbb haturnuhun pisan","2025-06-09T07:15:57.677Z","0","Muhammad Ridwan Hermawan","6","false",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VLX2ZuS0dNd3NYZmRREAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1SHdWnI1b7IfaU775XPMsHsqOV2ne8kQc-MwtSaWOyPGJc3fLVnnOC5yPvY8MaTpfMlCoUhNRYiCUVm06nO4LQDG93G4305lNM_x38IO2XzwYLz3rBYsfDyG-cI4SQqIG72B4=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLX2ZuS0dNd3NYZmRREAE!2m1!1s0x0:0x4b28d72746c1f867!3m1!1s2@1:CIHM0ogKEK_fnKGMwsXfdQ%7C%7C?hl=id","107191335934427603618","https://lh3.googleusercontent.com/a/ACg8ocKC7fP5wblAGUvUSrLPzT52X9ERSNvlTAa6_xV1niHI2TXT1A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107191335934427603618?hl=id",,,
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","5","pelayanannya sangat bagus, pemilik & karyawannya pun ramah semua, saya senang bisa service mobil disini bener-bener rekomended bgtt🤩⭐️","2026-05-02T14:39:35.295Z","0","clara ardhelia","3","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25oWldrbDZOVmRTTWxkNFZuRjBhVkF5YVRJME5YYxAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oWldrbDZOVmRTTWxkNFZuRjBhVkF5YVRJME5YYxAB!2m1!1s0x0:0x4b28d72746c1f867!3m1!1s2@1:CAIQACodChtycF9oOnhZWkl6NVdSMld4VnF0aVAyaTI0NXc%7C%7C?hl=id","105730426439288308773","https://lh3.googleusercontent.com/a-/ALV-UjWmR3u470an9nDYgbFRD-Ehp9XW0eTijaU1u19c-z6ytKbwZrI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105730426439288308773?hl=id",,,
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","5","Gamti Kampas rem depan blakang disini.
mobil saya Hyundai Tucson XG 2014.
Pa hajinya baek, mekanik²nya jg ramah, mreka mantan Mekanik brpengalaman di Bengkel resmi.

Okelah alhamdulillah.","2024-08-17T14:23:53.567Z","0","Ali Syehan","2","false",,,"id","setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUM3bGVLWENREAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3bGVLWENREAE!2m1!1s0x0:0x4b28d72746c1f867!3m1!1s2@1:CIHM0ogKEICAgIC7leKXCQ%7C%7C?hl=id","110191998631862030252","https://lh3.googleusercontent.com/a/ACg8ocKNZD-s07Xw3VPEYZbt0cfdwh8uXa09fngEyofvUJqw1-SJ2Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110191998631862030252?hl=id",,,
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","5","Keren, solutip banget, jujur dan ramah. Rekomended buat mobil Korea","2020-10-27T02:33:50.843Z","1","Fikri Maulana","6","false",,,"id","5 tahun lalu",,,"Ketepatan waktu, Kualitas, Profesionalisme, Nilai","ChZDSUhNMG9nS0VJQ0FnSUNpa3NyWFdnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VlIpuKvOeJuDIbuMO4-66BtmfbWTFliuRal0qa4xs6tfWNZGqvhbPnWcAV-fPj1aoRI4v1hLMIcSLpBblOmLp-VO2dhMM1M44s3Tv8nncGX7c9qa2y2YSb2kv8h-QWqYrrtx7=k-no",,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNpa3NyWFdnEAE!2m1!1s0x0:0x4b28d72746c1f867!3m1!1s2@1:CIHM0ogKEICAgICiksrXWg%7C%7C?hl=id","105052365277608087757","https://lh3.googleusercontent.com/a/ACg8ocLze3t__hZ5xFoJx61dxzmxFRmZ2myyF7ZNG-c-M9XVgOkz7Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105052365277608087757?hl=id",,,
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","4","Montir nya ramah dan mau membantu untuk konsultasi. Diagnosa dari 1 ke 10. Saya kasih  8. Lokasi sangat terlihat dari jalan. Tetapi tempat parkir tidak memadai.","2019-05-03T16:14:16.009Z","3","Nanda Yogaswara","25","true",,,"id","7 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURZM01LRnN3RRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZM01LRnN3RRAB!2m1!1s0x0:0x4b28d72746c1f867!3m1!1s2@1:CIHM0ogKEICAgIDY3MKFswE%7C%7C?hl=id","109265702612803093020","https://lh3.googleusercontent.com/a-/ALV-UjUfPS9Tg8q1wcThB2hOOnyVDZSxn_LoHOsK2yuVI88CF6Ssjhy3=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109265702612803093020?hl=id",,,
"Bengkel Sen Motor","5","Bengkel segala jenis motor & mobil
Servis berat & Ringan
Cat Duco juga","2019-05-21T02:30:21.278Z","0","Ardian Syaputra","23","true",,,"id","7 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURZNDZMTEZ3EAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURZNDZMTEZ3EAE!2m1!1s0x0:0x3a0f5d55e61d9aec!3m1!1s2@1:CIHM0ogKEICAgIDY46LLFw%7C%7C?hl=id","107292995685743221227","https://lh3.googleusercontent.com/a-/ALV-UjWFIex0tPfvZmNC_yoXTshd4cUyEq02GQLVOyb_QVQIKXnACJJk=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107292995685743221227?hl=id",,,
"Bengkel Sen Motor","5","Tampil dan Joss Gandoss 👍🏻👍🏻👍🏻","2019-06-23T17:42:36.178Z","0","Janaka Subagja","13","true",,,"id","6 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURrbU1MOUpREAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURrbU1MOUpREAE!2m1!1s0x0:0x3a0f5d55e61d9aec!3m1!1s2@1:CIHM0ogKEICAgIDkmML9JQ%7C%7C?hl=id","108576346678809990854","https://lh3.googleusercontent.com/a/ACg8ocKBYfnW3aj-X_nc0Wg-IhpO_9SdIjbJWzt-M-IIchsun_2Nrg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108576346678809990854?hl=id",,,
"Bengkel Sen Motor","4","Ok bnget","2019-11-15T06:49:07.922Z","0","Roni Adja","45","true",,,"id","6 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUQwamJub2NnEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQwamJub2NnEAE!2m1!1s0x0:0x3a0f5d55e61d9aec!3m1!1s2@1:CIHM0ogKEICAgID0jbnocg%7C%7C?hl=id","115236778031944539468","https://lh3.googleusercontent.com/a/ACg8ocLmbQTmyfLiEs0CzABwTNFkINat7CYTREdY4IMU-YaaJfOGOA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115236778031944539468?hl=id",,,
"Bengkel Sen Motor","5","apik montirnya.","2020-01-14T03:08:40.550Z","0","Frengki sigaretkretekkk","271","true",,,"id","6 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURNeDdMcXJBRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNeDdMcXJBRRAB!2m1!1s0x0:0x3a0f5d55e61d9aec!3m1!1s2@1:CIHM0ogKEICAgIDMx7LqrAE%7C%7C?hl=id","107244262254507225491","https://lh3.googleusercontent.com/a-/ALV-UjW-yJDZ5FP9IfJvEulmB4kOyn4Yx1kRh_MkeZwi0xrohR5-WQIg5w=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107244262254507225491?hl=id",,,
"Bengkel Sen Motor","3","Bagus","2022-12-10T17:05:15.948Z","0","Awang Olot","182","true",,,"id","3 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUQtdTZta0lnEAE",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQtdTZta0lnEAE!2m1!1s0x0:0x3a0f5d55e61d9aec!3m1!1s2@1:CIHM0ogKEICAgID-u6mkIg%7C%7C?hl=id","100113396469712022409","https://lh3.googleusercontent.com/a-/ALV-UjVIo7_vn1EbSzt1O91e83ot08t_1FTXQ7UxLm8Odkq3C8WUUXY=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100113396469712022409?hl=id",,,
"Han's Jaya Motor Variasi","2",,"2026-01-18T07:28:12.465Z","0","Ruliadi Andriata","31","true",,,,"5 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pOWVdVRjFZalJVYUhScFRrODVPVFpVT1hOQllrRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOWVdVRjFZalJVYUhScFRrODVPVFpVT1hOQllrRRAB!2m1!1s0x0:0xb06c0f153657f624!3m1!1s2@1:CAIQACodChtycF9oOjNYWUF1YjRUaHRpTk85OTZUOXNBYkE%7C%7C?hl=id","110174219167761858430","https://lh3.googleusercontent.com/a-/ALV-UjXt8MMxe8D22TwQ9OqS19wXvxmkwk2HPa8FezB9Sfy-PWeJ_BNL=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110174219167761858430?hl=id",,,
"Han's Jaya Motor Variasi","5",,"2023-07-03T04:40:57.602Z","0","Erdito N.A.","43","true",,,,"2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUNKbmR1TTNnRRAB",,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNKbmR1TTNnRRAB!2m1!1s0x0:0xb06c0f153657f624!3m1!1s2@1:CIHM0ogKEICAgICJnduM3gE%7C%7C?hl=id","112021782292091764917","https://lh3.googleusercontent.com/a-/ALV-UjUJOgxQymbpuidTU83B91QgWM1uOJylIT6liZlgwWh1Az6HnalR=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112021782292091764917?hl=id",,,
"Top Jaya Motor","5","Pelayanan cepat, tepat, dan akurat.
Mekaniknya telaten, ramah, enak diajak diskusi.
Pilihan sparepart banyak, bisa bubut, korter, langsung disitu, gapapa lama.","2025-08-01T07:45:58.753Z","0","Firman Pujiansyah","170","true",,,"id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWb1MxVk1jMnhHYkdOd1FsWkdibmd4VEVaUGIxRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0d2tOHbtz2qXEeWj9Hu8S0sOGxSTZPFtyto92wEqPWI3o9cGS9nBvl76CQt2rVinDBqxBGQKuMll7r4KYmhrwa9i6sQBAYFPZmj_5eMVxIb9qNfvx5sBkWLpJkHWluukoetHXv9f5fkMJO=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2E_K4lcNdiwj8V71hMSbYFXg-GlEx_63PGDgNrXUTdc1PHFdy9xrQPM15lAjQy9WEyMheP2K9InnrDYqo2d7SooVcfMKC0j222R3JOPZ9uHHdjJ2_UPSVq0sw1D0o-UPJlVVKHfj6n-Qs=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2VTichH-cbcEMoy1Mbq14eLjY5nHEf85Koih_gzKEkibhnMpe2mH_a29N0HhT7aYUzhUWsI_wBPEkFbXS70Pel2wjGMsZIHj1NDDeT_8roFv6DksQJUh7gs9ysoMgFp2X0ZkYfzIhMNj8I=k-no",,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWb1MxVk1jMnhHYkdOd1FsWkdibmd4VEVaUGIxRRAB!2m1!1s0x0:0x30ac02d3d5827cbc!3m1!1s2@1:CAIQACodChtycF9oOjVoS1VMc2xGbGNwQlZGbngxTEZPb1E%7C%7C?hl=id","110618356049811787219","https://lh3.googleusercontent.com/a-/ALV-UjUqN4vYsKA0uAgIanAT_5hIpHF0fzAfer7R2shd_LklN-5XVYvK=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110618356049811787219?hl=id",,,
