"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Acara spesial","reviewContext/Aksesibilitas kursi roda","reviewContext/Batasan diet","reviewContext/Jenis makanan","reviewContext/Jenis pesanan","reviewContext/Jenis tempat duduk","reviewContext/Kesesuaian untuk anak-anak","reviewContext/Opsi tempat parkir","reviewContext/Pantangan makanan diakomodasi","reviewContext/Parkir","reviewContext/Penawaran spesial","reviewContext/Pilihan menu vegetarian","reviewContext/Rekomendasi hidangan","reviewContext/Reservasi","reviewContext/Tarif per orang","reviewContext/Tempat parkir","reviewContext/Tingkat kebisingan","reviewContext/Ukuran grup","reviewContext/Waktu tunggu","reviewContext/Yang perlu ditingkatkan","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Seblak prasmanan siEneng","5","ENAKK BANGETT PEDASNYA NAMPWOLLL🥰🥰🥰 TER THE BESTT💕💕","2025-06-21T08:02:11.793Z","0","azka andini.","1","false",,,"id","11 bulan lalu",,,,,"Makan siang","Bawa pulang",,,,,,,,,,"Rp 1–25.000",,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xwWE1rOXlSVlphUjJOb1JEUjZTMFE1YjBKalIyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Ge2Vx_thtHEY7uObPRzB7iw6IwHgG-XvhigY8RF2VroJulzB-RdAySwz_ZmHQq65GmBtmd3oq8-Lh8SF4pZj1_xy3DiUa_svu2ljkBXQRtYp3pLZOy7QLFk0edLFvQc7408elW7SYCxqq=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwWE1rOXlSVlphUjJOb1JEUjZTMFE1YjBKalIyYxAB!2m1!1s0x0:0x7eadd0de8918d796!3m1!1s2@1:CAIQACodChtycF9oOlpXMk9yRVZaR2NoRDR6S0Q5b0JjR2c%7C%7C?hl=id","115344038437636682054","https://lh3.googleusercontent.com/a/ACg8ocIXUiLf8FzT9GXu_0eRsAHemHyCCYTbSfed1FiH10ZJNQPYQg=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/115344038437636682054/reviews?hl=id",,"id",
"Seblak prasmanan siEneng","5","Enak banget","2025-02-18T05:01:00.065Z","0","mustakim m","65","true",,,"id","setahun lalu",,,,,,,,,"Tempat parkir gratis",,,,"Ada",,,,"Tempat parkir agak sulit ditemukan","Sangat tenang","5-8 orang","10-30 mnt",,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTUNna2RMNnVRRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNna2RMNnVRRRAB!2m1!1s0x0:0x7eadd0de8918d796!3m1!1s2@1:CIHM0ogKEICAgMCgkdL6uQE%7C%7C?hl=id","110703937853907297738","https://lh3.googleusercontent.com/a-/ALV-UjVNf8UOdsSPMJksgmTqj7W6s9blZSuOMw06VMvR_cKFT_TLjG34lw=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110703937853907297738/reviews?hl=id",,"id",
"Seblak prasmanan siEneng","5","","2024-12-28T07:58:34.853Z","0","naina adzani","1","false",,,"","setahun lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnSUNmdXZpRjh3RRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNmdXZpRjh3RRAB!2m1!1s0x0:0x7eadd0de8918d796!3m1!1s2@1:CIHM0ogKEICAgICfuviF8wE%7C%7C?hl=id","112621963041298096673","https://lh3.googleusercontent.com/a-/ALV-UjUBw2UaAXOtPHfCq5OsDygOgVATmiee5AiTz47nBf2G9fQ_gG6H=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/112621963041298096673/reviews?hl=id",,"id",
"Warung Seblak Prasmanan Teh Fitri","1","mahal dan sedikit","2026-06-08T11:02:03.468Z","0","Rivaldo Stevanus Sidauruk","3","false",,,"id","seminggu lalu",,,,,,,,,,,,,,,,"Rp 25–50 rb",,,,,,"3","1","4","Ci9DQUlRQUNvZENodHljRjlvT2paalFYZEdaMlpaYVZsdU56bFFhelpHVEVGelpGRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paalFYZEdaMlpaYVZsdU56bFFhelpHVEVGelpGRRAB!2m1!1s0x0:0x8081aaa6362ae072!3m1!1s2@1:CAIQACodChtycF9oOjZjQXdGZ2ZZaVluNzlQazZGTEFzZFE%7C%7C?hl=id","100616204752336388943","https://lh3.googleusercontent.com/a-/ALV-UjVJLDoi6wQD_L_4Y_m4eKx2zvB_U7vbbP1GZAcu-o-OKuj1LFM=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/100616204752336388943/reviews?hl=id",,"id",
"Warung Seblak Prasmanan Teh Fitri","5","Seblak BESTie langganan aku,adik mertua juah2 dr dago dan cibiru demi seblak teh Fitri selalu di hati lancar terus usahanya ya aamiin yra","2026-01-30T12:09:59.326Z","0","Azka Ghibran Satria","4","false",,,"id","4 bulan lalu",,,,,,"Makan di tempat",,"Ramah anak -anak","Parkir di jalan gratis",,,,"Pakcoy ,sosin,kangkung,jamur enoki",,,"Rp 1–25.000","Banyak tempat parkir","Ramai, tetapi Anda masih dapat bicara","9+ orang",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2kwNU4wZDNYekIzVjFjM2VXZHdhVkZaVEdWeVpXYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kwNU4wZDNYekIzVjFjM2VXZHdhVkZaVEdWeVpXYxAB!2m1!1s0x0:0x8081aaa6362ae072!3m1!1s2@1:CAIQACodChtycF9oOi05N0d3XzB3V1c3eWdwaVFZTGVyZWc%7C%7C?hl=id","106275571039864359103","https://lh3.googleusercontent.com/a/ACg8ocIiFDuCBLDg3QR1b9f306zph9SYdEdZnhM27ksCzi65W4fhVQ=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/106275571039864359103/reviews?hl=id",,"id",
"Warung Seblak Prasmanan Teh Fitri","5","Seblak favorit enak banget meski tempatnya kecil tapi pembelinya buanyak","2026-01-01T13:18:24.265Z","0","herawati murti","3","false",,,"id","5 bulan lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2prMlprTkZlbWhxV25KaU9UY3pXWGR5U20xNVVYYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2prMlprTkZlbWhxV25KaU9UY3pXWGR5U20xNVVYYxAB!2m1!1s0x0:0x8081aaa6362ae072!3m1!1s2@1:CAIQACodChtycF9oOjk2ZkNFemhqWnJiOTczWXdySm15UXc%7C%7C?hl=id","107076533223407115879","https://lh3.googleusercontent.com/a-/ALV-UjWyszcvisxKOicV8mLI_p9iK0qlldVbMELbj-VZ36vM1PeMvfA=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/107076533223407115879/reviews?hl=id",,"id",
"Warung Seblak Prasmanan Teh Fitri","5","Pertama kali coba seblak prasmanan di warung seblak teh Fitri rasanya enak sesuai pesanan kita, banyak varian seblak, selain itu juga ada menu lainnya. Buat kamu kamu bisa coba yaa, bisa makan di tempat, atau dibawa pulang. Cuss dateng dan cobain dehhh. 😋","2025-10-11T09:41:32.460Z","0","Rony Pribadi","43","true",,,"id","8 bulan lalu",,,,,,"Bawa pulang",,,"Tempat parkir gratis, Parkir di jalan gratis",,,,,,,"Rp 1–25.000","Tempat parkir agak sulit ditemukan","Tenang, mudah untuk bicara","5-8 orang, 9+ orang, Cocok untuk semua ukuran grup",,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2xwM2NrTkNXbWhaWDA5a1N6bENYMGhyTFROUGFrRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwM2NrTkNXbWhaWDA5a1N6bENYMGhyTFROUGFrRRAB!2m1!1s0x0:0x8081aaa6362ae072!3m1!1s2@1:CAIQACodChtycF9oOlp3ckNCWmhZX09kSzlCX0hrLTNPakE%7C%7C?hl=id","117026420624905788094","https://lh3.googleusercontent.com/a-/ALV-UjVMoOsZPjLrdjTsf_rWn0-zl-wKUtOV4jbLftGZRmuQ2Q6EkMSL=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117026420624905788094/reviews?hl=id",,"id",
"Warung Seblak Prasmanan Teh Fitri","5","seblaknya enak lumayan antri kalau lagi rame,tapi pedasnya jadi beda pedas sedang jadi kaya pedes banget,kalau teh fitri yang masak pasti enak sih rasanya gaakan beda.","2025-10-01T09:29:52.040Z","0","azzura putri","1","false",,,"id","8 bulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","4","5","Ci9DQUlRQUNvZENodHljRjlvT21OVU5ESk5RMDFzY1ZoUWMwaEtNSFp5WDA4Mk1tYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OVU5ESk5RMDFzY1ZoUWMwaEtNSFp5WDA4Mk1tYxAB!2m1!1s0x0:0x8081aaa6362ae072!3m1!1s2@1:CAIQACodChtycF9oOmNUNDJNQ01scVhQc0hKMHZyX082Mmc%7C%7C?hl=id","102063731232672198516","https://lh3.googleusercontent.com/a/ACg8ocLZnSglilNYlo2SKQtT4w0u3Z1Wr-zG7CLB-VBJeu-a1PzwEA=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/102063731232672198516/reviews?hl=id",,"id",
"Seblak Abdul","4","kalau lagi rawat inap di adven dan lagi ga mood makan pasti minta selundupin seblak Abdul hahaha🫢🫢, top deh pokoknya enakk","2026-05-22T21:18:25.329Z","0","Dhiyaul Khairunnisa","18","true",,,"id","3 minggu lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25oVVF6ZGZTM2QyUlhwNFRFbEphRXBzYms5Wk9VRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oVVF6ZGZTM2QyUlhwNFRFbEphRXBzYms5Wk9VRRAB!2m1!1s0x0:0x4f9773c879f7ef40!3m1!1s2@1:CAIQACodChtycF9oOnhUQzdfS3d2RXp4TElJaEpsbk9ZOUE%7C%7C?hl=id","113810594830598265470","https://lh3.googleusercontent.com/a-/ALV-UjXxunoj1xY8w_dv_Lc4m7KOkLt4qyk3BQT26aBt4APHM7dMXz2x=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113810594830598265470/reviews?hl=id",,"id",
"Seblak Abdul","5","","2026-01-18T01:29:00.682Z","0","maria tyas","8","true",,,"","5 bulan lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21WTU5YQjVVR0V3V0ZORFpYbGFURGhNZDNjeVJuYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WTU5YQjVVR0V3V0ZORFpYbGFURGhNZDNjeVJuYxAB!2m1!1s0x0:0x4f9773c879f7ef40!3m1!1s2@1:CAIQACodChtycF9oOmVMNXB5UGEwWFNDZXlaTDhMd3cyRnc%7C%7C?hl=id","104050418550443058484","https://lh3.googleusercontent.com/a-/ALV-UjVsXDwZJv-KLRL5oipT9PAYMetMXxVA7AejX-m7RBfOJJ1Nmau6=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104050418550443058484/reviews?hl=id",,"id",
"Seblak Abdul","5","","2026-01-16T10:17:31.555Z","0","mudrika cecil","0","false",,,"","5 bulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT25WQlEyTnRXR0p1WDNOMFFrRlVlRTQzV0hFMWJGRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WQlEyTnRXR0p1WDNOMFFrRlVlRTQzV0hFMWJGRRAB!2m1!1s0x0:0x4f9773c879f7ef40!3m1!1s2@1:CAIQACodChtycF9oOnVBQ2NtWGJuX3N0QkFUeE43WHE1bFE%7C%7C?hl=id","108276200727082856292","https://lh3.googleusercontent.com/a-/ALV-UjUJt7U1Dapp5e9huOlqGCgCZnYibka4ygZEf8GxSruRdRwKjIs=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/108276200727082856292/reviews?hl=id",,"id",
"Seblak Abdul","5","Seblaknya enak!! 🫕🍜🍝","2025-12-26T10:04:49.299Z","0","Ash","76","true",,,"id","5 bulan lalu",,,,,"Makan siang","Makan di tempat",,,,,,,,,,"Rp 1–25.000",,,,"Maks 10 menit",,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT2tOeExVcDVTbGxUUjFKM1dqTk9TVmhKV0hVeFVVRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0DuoT8Pd1PoWKuJVbisL5zsdBweNglk0sdm5NkQvONj7p5Ekhqw6n_kNfWhTxfUsMLVtcRW86ey8uh-ze5Lk8hBZUoic2HrPEBPuAM5imk8pzTiAKgJ5n-URm7TXAGrT3E8EqsAOuCSGs=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOeExVcDVTbGxUUjFKM1dqTk9TVmhKV0hVeFVVRRAB!2m1!1s0x0:0x4f9773c879f7ef40!3m1!1s2@1:CAIQACodChtycF9oOkNxLUp5SllTR1J3WjNOSVhJWHUxUUE%7C%7C?hl=id","107915242651003238310","https://lh3.googleusercontent.com/a-/ALV-UjXhtEo6I4XWoFLyYLtGpXPA5lMaNhYcgFixKfW0Gx4PGJAEtFA=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107915242651003238310/reviews?hl=id",,"id",
"Seblak Abdul","5","","2025-12-24T02:37:58.226Z","0","Sepia","2","false",,,"","5 bulan lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","Ci9DQUlRQUNvZENodHljRjlvT21wRVgwcFdhakJWVlZSSWNWOVhUR3BmYlZCd1gwRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21wRVgwcFdhakJWVlZSSWNWOVhUR3BmYlZCd1gwRRAB!2m1!1s0x0:0x4f9773c879f7ef40!3m1!1s2@1:CAIQACodChtycF9oOmpEX0pWajBVVVRIcV9XTGpfbVBwX0E%7C%7C?hl=id","104270708177141238113","https://lh3.googleusercontent.com/a-/ALV-UjVvwMXJ8-P8mSzumHdEtnxVxu6d4pAAtWTMNAE-5iDG6chSaWIpDQ=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/104270708177141238113/reviews?hl=id",,"id",
"Seblak kuring Seblak Teh Nita","5","Rasa sangat mantap","2026-03-11T07:25:48.907Z","0","Usman Fajar","23","true",,,"id","3 bulan lalu",,,,,,"Bawa pulang",,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25GMWExcDNOM28zWm0xd1pUQTFVVFJxVVZWamIyYxAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GMWExcDNOM28zWm0xd1pUQTFVVFJxVVZWamIyYxAB!2m1!1s0x0:0x4a245daf1ea6508b!3m1!1s2@1:CAIQACodChtycF9oOnF1a1p3N3o3Zm1wZTA1UTRqUVVjb2c%7C%7C?hl=id","105425160800102737872","https://lh3.googleusercontent.com/a/ACg8ocIg0V-kl6S8VBHYZgxzMS5vjQBRRlxOWF8OTFzBmAz4GeUFwA=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105425160800102737872/reviews?hl=id",,"id",
"Seblak kuring Seblak Teh Nita","5","Banyak toping nya","2025-03-09T15:27:13.221Z","0","iwan setiawan","67","true",,,"id","setahun lalu",,,,,"Makan malam","Bawa pulang",,,,,,,,,,"Rp 1–25.000",,,,,,"5","5","5","ChdDSUhNMG9nS0VJQ0FnTURRN09XOHRRRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURRN09XOHRRRRAB!2m1!1s0x0:0x4a245daf1ea6508b!3m1!1s2@1:CIHM0ogKEICAgMDQ7OW8tQE%7C%7C?hl=id","109328992939643229622","https://lh3.googleusercontent.com/a-/ALV-UjW4b7K_QPW9lfEgiySVGgQoWKcX7JifUPtZhbnh6lN0MCXK1T2Nmg=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109328992939643229622/reviews?hl=id",,"id",
"Seblak kuring Seblak Teh Nita","1","beli seblak pake batagor, minta nya batagor nya ga di masak malah ga di kasih mana udah bayar rugi 2.000","2025-02-01T10:40:20.593Z","0","Sasyarasha","2","false",,,"id","setahun lalu",,,,,,,,,,,,,,,,,,,,,,"1","2","1","ChdDSUhNMG9nS0VJQ0FnTUNBZ2ZLQ2pBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1OoqrPSkxosyEPcCpurRjfu0IW7EQOS19Mp9ZHASBsEw3YLhn1B2gZlZbyIeDtVT6l6RHr9tED_zwg47U5s-vUAEl-xoa6RSr7H5GS7OKttPU3lN6BvCk6lt6QoecOuWAwQozZ=k-no",,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNBZ2ZLQ2pBRRAB!2m1!1s0x0:0x4a245daf1ea6508b!3m1!1s2@1:CIHM0ogKEICAgMCAgfKCjAE%7C%7C?hl=id","110887467420860679445","https://lh3.googleusercontent.com/a/ACg8ocLSQZOpxTqRkO46KcQpGYuHK8TN_8-S3nS8BDFR2QRVh6uXRrYa=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/110887467420860679445/reviews?hl=id",,"id",
"Seblak kuring Seblak Teh Nita","5","","2025-01-21T06:15:36.690Z","0","Jamal Kang","0","false",,,"","setahun lalu",,,,,,"Bawa pulang",,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURfcUlXcHpBRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfcUlXcHpBRRAB!2m1!1s0x0:0x4a245daf1ea6508b!3m1!1s2@1:CIHM0ogKEICAgID_qIWpzAE%7C%7C?hl=id","106979240191595204137","https://lh3.googleusercontent.com/a/ACg8ocLZOQzZWrlMnsC4wm1IhkZA62eRgvkJp8K6iWG0SPfjQlKs=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/106979240191595204137/reviews?hl=id",,"id",
"Seblak kuring Seblak Teh Nita","5","","2024-11-14T06:55:42.671Z","0","Mase OBgaming","3","false",,,"","setahun lalu",,,,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQzNnFPRk5nEAE",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzNnFPRk5nEAE!2m1!1s0x0:0x4a245daf1ea6508b!3m1!1s2@1:CIHM0ogKEICAgID36qOFNg%7C%7C?hl=id","104554468698616731107","https://lh3.googleusercontent.com/a-/ALV-UjU2erMyh4sIRqZgLuM4c5ll2BogGUMnUsktwC2RJSwUnUvuTT7h=s64-c-rp-mo-br100","https://www.google.com/maps/contrib/104554468698616731107/reviews?hl=id",,"id",
"Seblak Jeletot Never Die","5","","2025-04-27T02:47:11.956Z","0","Re Zaa","10","true",,,"","setahun lalu",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnTURvNWFtT2dBRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURvNWFtT2dBRRAB!2m1!1s0x0:0xa989dd01de26b17c!3m1!1s2@1:CIHM0ogKEICAgMDo5amOgAE%7C%7C?hl=id","114547867456481012817","https://lh3.googleusercontent.com/a-/ALV-UjUe-QMd2TmauVBQPmOfdkakRoxdJcq5NXPZYQO9jyFhBKWGMHgP=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114547867456481012817/reviews?hl=id",,"id",
"Seblak Jeletot Never Die","5","Pedeess","2019-10-06T07:39:30.114Z","0","yusi yusmiati","286","true",,,"en","6 tahun lalu",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMwemJEeHpRRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwemJEeHpRRRAB!2m1!1s0x0:0xa989dd01de26b17c!3m1!1s2@1:CIHM0ogKEICAgIC0zbDxzQE%7C%7C?hl=id","112665568754240678655","https://lh3.googleusercontent.com/a-/ALV-UjU0GwWXs_8Ut-f0_ZTMX_7EiPSGuU56yDauZs6b0N-4ISmfT0Ke=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112665568754240678655/reviews?hl=id",,"id",
"Seblak Jeletot Never Die","5","","2019-10-05T04:54:41.943Z","0","Faudzi Faridzi","65","true",,,"","6 tahun lalu",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUMwbGEtaGlBRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMwbGEtaGlBRRAB!2m1!1s0x0:0xa989dd01de26b17c!3m1!1s2@1:CIHM0ogKEICAgIC0la-hiAE%7C%7C?hl=id","117065135781737399410","https://lh3.googleusercontent.com/a-/ALV-UjWWsAHdj-u-P-i_ici5QEyQwcu8Cw0JQUMpQWaPcoVU4zMT1lRP=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117065135781737399410/reviews?hl=id",,"id",
"Seblak Jeletot Never Die","4","","2019-05-14T16:08:49.135Z","0","Rizky Agustian","66","true",,,"","7 tahun lalu",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURZZ2Q2VHpnRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZZ2Q2VHpnRRAB!2m1!1s0x0:0xa989dd01de26b17c!3m1!1s2@1:CIHM0ogKEICAgIDYgd6TzgE%7C%7C?hl=id","105087901277311037057","https://lh3.googleusercontent.com/a-/ALV-UjU68lLpwBG4ptd9g3fQdrOr_KvVEt6H2mN6_60dONotCvVC3k86=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105087901277311037057/reviews?hl=id",,"id",
"Seblak Jeletot Never Die","5","","2019-04-27T19:08:38.403Z","0","Casdi Yani","17","true",,,"","7 tahun lalu",,,,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURZeUtleTFRRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURZeUtleTFRRRAB!2m1!1s0x0:0xa989dd01de26b17c!3m1!1s2@1:CIHM0ogKEICAgIDYyKey1QE%7C%7C?hl=id","103336136696385167899","https://lh3.googleusercontent.com/a-/ALV-UjUz7JPRFNmFp7tqzMTpkRYDoqcj8ZCCsZZ0PZp8lKAwf4K9tvUC=s64-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/103336136696385167899/reviews?hl=id",,"id",
"Seblak prasmanan","3","ga terlalu enak topingnya sedikit, udh pda gaenk topingnya ada yg basi walaupun murah semoga di perbaiki ya teh","2025-10-01T18:18:55.694Z","0","Sifa Oktavia","3","false",,,"id","8 bulan lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25aZmJGVnlZVzU1TlZGTVUxQkZXVUpZY1hWdGVGRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aZmJGVnlZVzU1TlZGTVUxQkZXVUpZY1hWdGVGRRAB!2m1!1s0x0:0x7b9be2bff0e25292!3m1!1s2@1:CAIQACodChtycF9oOnZfbFVyYW55NVFMU1BFWUJYcXVteFE%7C%7C?hl=id","111862935524824668468","https://lh3.googleusercontent.com/a/ACg8ocLH2aJ5yz11Y6F_-fd54Jtg1SctYoP15cQjh7cj_O1so64bbA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111862935524824668468?hl=id",,,
"Seblak prasmanan","4","seblaknyaa emgg enakk, cmn wktu bayar kasirnya jutekk bgt wkwkk","2025-09-30T06:54:30.789Z","0","Kiaa Budell","1","false",,,"id","8 bulan lalu",,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pNd1dXdDZRamxrY1hSMVRXaG1NMmQyWkU1S2RrRRAB",,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pNd1dXdDZRamxrY1hSMVRXaG1NMmQyWkU1S2RrRRAB!2m1!1s0x0:0x7b9be2bff0e25292!3m1!1s2@1:CAIQACodChtycF9oOjMwWWt6QjlkcXR1TWhmM2d2ZE5KdkE%7C%7C?hl=id","107045924315982752302","https://lh3.googleusercontent.com/a-/ALV-UjUWgNJZh_2P6wfmGvFZHNWamc_5jVvVnOKk_eXl4aa9iI8p2uM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107045924315982752302?hl=id",,,
