"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Gaya yang diminta","reviewContext/Harga","reviewContext/Jenis rambut","reviewContext/Keahlian khusus","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Penata gaya","reviewContext/Positif","reviewDetailedRating/Layanan","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"CUKUR HADE BARBERSHOP - CIKUTRA","5","Terimakasih kasih mas Acep atas info dan nasehat nyaa. Terimakasih juga hasil potong nya rapih cocok buat saya. Terimakasih banyak mas Acep 😁🙏","2026-04-27T09:52:56.049Z","0","Kyle Dawson","1","false","2026-04-28T04:03:25.000Z","Thank you for coming & review 🙏🏻","id","2 bulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2paeldsOW5aRlJxVWxCclpVOU9RVGxtUW14bVZYYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1jjal25CuRFPy5jmblQ6xyD1zznuD_X25DyUna2BmYzYLlh_-Y1oUI_Gp9yOYua74Rg67RmowzyAvI_L0MKK6BryOEg8r5ZtGZyS3EB_vLsiMH1I2BbrVc7bC2nLYY-kWi1tbcsr_HmlWd=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2hXn4N8KU0tIEt6rXvEU06hZZe7aNhaG9v2qaP-Xa1GItNyRu3PCyTEopuP4OAB-mkZJjK2KRDx45_FENOxW3V6E46cB-KWPtwRU9p66kkl-KO9RB3CIVV-uc2kUUSlm82erGrHIO2__Pt=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paeldsOW5aRlJxVWxCclpVOU9RVGxtUW14bVZYYxAB!2m1!1s0x0:0x16916c6f96528e73!3m1!1s2@1:CAIQACodChtycF9oOjZzWl9nZFRqUlBrZU9OQTlmQmxmVXc%7C%7C?hl=id","109579632927309681371","https://lh3.googleusercontent.com/a/ACg8ocKkNXMlcc3unFgOihxtOt2nC60uykNYTVjrt1gvy5-SxOJB2w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109579632927309681371?hl=id",,,
"BIBIL BEAUTY SALON","5","ini definisi salon ter worth it siii,dengan harga ga nympe 100rb kita bisa dapetin hasil yang kita mauu,,mana service exelent nya bagusss,cara greeting nya oke,apalagi pas lagi ngestyling rambut kitaa,beuhh nyaman banget deh pokonya ga grasak grusuk gapuguhh,besttt pokonyaaa🫶🏼🫶🏼","2026-05-13T10:58:28.089Z","0","Juestin Chintya","2","false","2026-05-24T07:21:21.000Z","terimakasih banyak tth, next treatment diskon 20% ditunggu💖","id","sebulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25GV2RuWlVXVXhuU25KSmNVTkRZakJmUWtkT1VrRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0AW7Ca7lRlPz2Ul-9wraqz1IzIQo1jAzRRbjRuZ5YA7cFzv34g2y3S1s6_b14FMDPs4J2uDdn2SV_91vf9XLbYcaLR2jz7OFfIXZDJAMWOs2yRvIXk7St4Z_g9RxwKyYLdtydVNEZ5TQKj=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25GV2RuWlVXVXhuU25KSmNVTkRZakJmUWtkT1VrRRAB!2m1!1s0x0:0xbd8ca70b5c6d2ed!3m1!1s2@1:CAIQACodChtycF9oOnFWdnZUWUxnSnJJcUNDYjBfQkdOUkE%7C%7C?hl=id","108911252026636569211","https://lh3.googleusercontent.com/a/ACg8ocJ4EMZOPIxbeaqg_b0ZkzGQkIArzkRpDuAevlEk44a4C6Pqhw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108911252026636569211?hl=id",,,
"BIBIL BEAUTY SALON","5","awalnya liat di tiktok nah penasaran lah coba walaupun jauh dari Cihampelas kesini tapi pas nyampe bener bener disammbut dengan ramah sama tth tth nya selalu diajak ngbrol buat potongan rambutnta juga oke banget nyatoknya juga mateng terus s tth nya selalu mastiin ""teh klo panas/sakit bilang ya"" pokonya suka rekomen banget ini salon😍","2026-05-12T11:58:56.113Z","0","Rahayu Dewi Apriliani","2","false","2026-05-24T07:23:04.000Z","terimakasih banyak tth, di tunggu kembali kita kasih diskon next treatment yah💖","id","sebulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4MlVWRXpXakpEUjNOcFRFOUNkMFo2VjJkblJuYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0Z9JU4gozA6so5TXLAAWQj9f1cC9ujHURM1R4pZoWfJoaHL4oxr2Pm2NAMnxqaTU51boCh1droMpvceRHORhwKxrT313IT9Jax9awij4YkqsRM_tAS6lfE66knicmYn4hIpDskxODwU8U=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4MlVWRXpXakpEUjNOcFRFOUNkMFo2VjJkblJuYxAB!2m1!1s0x0:0xbd8ca70b5c6d2ed!3m1!1s2@1:CAIQACodChtycF9oOkx2UVEzWjJDR3NpTE9Cd0Z6V2dnRnc%7C%7C?hl=id","114202508457478795146","https://lh3.googleusercontent.com/a-/ALV-UjXV0WhQbARhNs6rsihMR2mqXH3PI2AwG6PcN9rYYLQQ5yErSl0r=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114202508457478795146?hl=id",,,
"BIBIL BEAUTY SALON","5","Salon paling bagus yg aku temuin dan harganya juga pas sama hasilnya,terutama buat tth tth yang imut yang ngelayanin nya super duper ramah baik pokonya the best sihh,semangat terus buat teteh teteh 🫶🩷🩶","2026-04-19T12:42:04.975Z","0","Tina Risnawati","3","false",,,"id","2 bulan lalu",,,,,,"Sampo & kondisioner",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25wNmFGZFZjazlzWlRkcllqRkpjRWd0ZUZkeFptYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wNmFGZFZjazlzWlRkcllqRkpjRWd0ZUZkeFptYxAB!2m1!1s0x0:0xbd8ca70b5c6d2ed!3m1!1s2@1:CAIQACodChtycF9oOnp6aFdVck9sZTdrYjFJcEgteFdxZmc%7C%7C?hl=id","112099968707853379590","https://lh3.googleusercontent.com/a-/ALV-UjUDbPK7tQHI3w4lhltZfyTEMCHy-JEQrJ1fgZt1X3UyDh3GSeTs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112099968707853379590?hl=id",,,
"BIBIL BEAUTY SALON","5","hasilnya bagus bangettt, karyawan nya ramah', ownernya asikk, kalo ada kesalahan slalu tanggung jawab, makasihh bibil salonn😻💗","2026-04-18T10:06:55.984Z","0","Gea audita","5","false",,,"id","2 bulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25OV1R6Vm1aRE16WTNwT1ZtcENWbGRVYTFaSmNHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OV1R6Vm1aRE16WTNwT1ZtcENWbGRVYTFaSmNHYxAB!2m1!1s0x0:0xbd8ca70b5c6d2ed!3m1!1s2@1:CAIQACodChtycF9oOnNWTzVmZDMzY3pOVmpCVldUa1ZJcGc%7C%7C?hl=id","108159299253003839128","https://lh3.googleusercontent.com/a-/ALV-UjWCEHgnWWubJtKM_PM32ZBj-Z77561JfGsLojN4oKTkVeFMQoQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108159299253003839128?hl=id",,,
"BIBIL BEAUTY SALON","5","Pelayanan ramah bgt, hasil cutting juga bagus sesuai sama request bestt","2026-04-19T02:55:03.101Z","0","sesilloka","1","false",,,"id","2 bulan lalu",,,,,,"Sampo & kondisioner",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21kbVRYaE9jR2hQYkdsNFF6Qm1XRXBCUkZoTk9GRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kbVRYaE9jR2hQYkdsNFF6Qm1XRXBCUkZoTk9GRRAB!2m1!1s0x0:0xbd8ca70b5c6d2ed!3m1!1s2@1:CAIQACodChtycF9oOmdmTXhOcGhPbGl4QzBmWEpBRFhNOFE%7C%7C?hl=id","104263242883659994495","https://lh3.googleusercontent.com/a-/ALV-UjVuCi3vBtyV5HPFW7K0tY1SokpK7S2-EYlnL_K7dJgWIRmiqrM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104263242883659994495?hl=id",,,
"Barbershop 808","5","Tempat nya nyaman banget buat nunggu dan hasil cukur nya juga rapih, staf nya pun ramah ramah, rekomen bangett pokonya dengan harga yang terjangkau 🤗☺️","2026-03-04T05:27:53.109Z","0","Reni Nia","1","false",,,"id","4 bulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xwVk5Wa3pPSGhwVkV4aWFFWldiblpXVmtWWWFtYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn19X5gdNb5_gYBsaJM0l11vABF_vu_5f7sPLjjod4rZNbQMdEaNAR_rjXDRWjppmX0EzT6TzRUYlODpB4BLt4nMabmwNtMnmy7PIWQYbjnhZfIpFWPCwMtm7n88d9ZXe88YaYR34lhlfPkj=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3BKi1_NZUSdyQjNNkTSWKx4Hvr5yfMkK-bnJpp1dldDGMdf-0qAdzFcu19QhBckHdfqQ1iz8YFjALtIVr2Jq0i1zOajToYGALRAjX48hIPospHghYr7UHY-7ZqNdU20hROGaMPinhgq7Ld=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwVk5Wa3pPSGhwVkV4aWFFWldiblpXVmtWWWFtYxAB!2m1!1s0x0:0x464183e582737ebe!3m1!1s2@1:CAIQACodChtycF9oOlpVNVkzOHhpVExiaEZWbnZWVkVYamc%7C%7C?hl=id","102062482267179215289","https://lh3.googleusercontent.com/a/ACg8ocIJXT3-Ynb-PMmFQyZ92VTVFzvIxPgOtaY9xLqT2sFVKS0rhw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102062482267179215289?hl=id",,,
"Barbershop 808","5","Ruang tunggu sangat nyaman, bersih, dan ber-AC. Karyawan nya sangat profesional dilihat dari cara mencukurnya. Hasil cukur rapih dan tidak mengecewakan, harga murah, nice place👍","2026-03-29T04:47:16.692Z","0","Rasya Husein","1","false",,,"id","3 bulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21WSU9IVjZWMU5NVkVOV1dWTnhiMU5GZEdSVVUyYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0qGBjaOOTwcLKPWX0RnaN54G-A66V1ZY6TllR4YQU2LYVZl3OOViedO7tLXMuDqCVYEnKevKji9Ou35k8jFxvzeflSXGjYF2ydwQwBUfITCBz4PhwM3QUIavyA3xBm1XK3OzT6oAs-fNjG=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WSU9IVjZWMU5NVkVOV1dWTnhiMU5GZEdSVVUyYxAB!2m1!1s0x0:0x464183e582737ebe!3m1!1s2@1:CAIQACodChtycF9oOmVIOHV6V1NMVENWWVNxb1NFdGRUU2c%7C%7C?hl=id","102908999160277995089","https://lh3.googleusercontent.com/a-/ALV-UjWXSZ55wghiLxjpb4XB_yrsP1DkUqhdt1hGFdwynkJEInT_E6zS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102908999160277995089?hl=id",,,
"Barbershop 808","1","Untuk pihak manajemen saran saya karyawan nya perlu evaluasi dan training kembali, mulai dari cara memperlakukan customer, sampai ke pelayan potong rambut, saya kemarin baru pertama kali datang dan mendapatkan pelayanan yang kurang mengenakan dimulai dari sikap, pelayanan, hingga hasil saya tidak puas sama sekali. Menurut saya sangat disayangkan untuk fasilitas yang sangat bagus harus rusak oleh karyawan dengan SDM yang kurang baik. Dan bila di sebut uang 25k pengen kwalitas 100k disini saya tidak mempermasalahkan harga tapi pelayanan jasa harus dilakukan sebaik baiknya berapa nominal nya. Terimakasih","2026-06-08T12:51:57.535Z","0","Arif Rifan","4","false",,,"id","sebulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21kamNVcG5kREZhUVZwdE5tRlJkVUpOVUV0b1oxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kamNVcG5kREZhUVZwdE5tRlJkVUpOVUV0b1oxRRAB!2m1!1s0x0:0x464183e582737ebe!3m1!1s2@1:CAIQACodChtycF9oOmdjcUpndDFaQVptNmFRdUJNUEtoZ1E%7C%7C?hl=id","105818203084683584001","https://lh3.googleusercontent.com/a-/ALV-UjXgJ8sAtYHppKh6gJru6LdpZZQEPusAvYMmrqZIqNWSMM6eNGA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105818203084683584001?hl=id",,,
"Barbershop 808","1","tukang cukur tidak ramah saat saya ingin mengkoreksi cukuranya bintang 1 buat tukang cukurnya ga ramah dengan harga 25ribu dapet cukuran kaya gini ga wort it cuma rusakin rambut,btw saya pertama kali ke tempat ini","2026-05-20T11:23:01.518Z","0","Akhtar","2","false",,,"id","sebulan lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xremVsSlVZVkV4TWpCQ1ZXOVpSSFU1T1c5VE5XYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xremVsSlVZVkV4TWpCQ1ZXOVpSSFU1T1c5VE5XYxAB!2m1!1s0x0:0x464183e582737ebe!3m1!1s2@1:CAIQACodChtycF9oOlkzelJUYVExMjBCVW9ZRHU5OW9TNWc%7C%7C?hl=id","106122754668982259487","https://lh3.googleusercontent.com/a/ACg8ocJXsaRGPNFlgubtNIQOTxUDbXop5ShFHSvaVgIiiQ4IKKljcg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106122754668982259487?hl=id",,,
"Barbershop 808","5","Tempat nya sangat rekomendasi banget, harga murah dan pas, fasilitas sangat terjamin, rekomen bangt👌👌","2026-06-19T14:48:20.836Z","1","Viergy Audy tama","3","false",,,"id","2 minggu lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2t4R1VESlRVM2xOVkRsTWJ6STJObXhtZDBSNlJVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2t4R1VESlRVM2xOVkRsTWJ6STJObXhtZDBSNlJVRRAB!2m1!1s0x0:0x464183e582737ebe!3m1!1s2@1:CAIQACodChtycF9oOkxGUDJTU3lNVDlMbzI2Nmxmd0R6RUE%7C%7C?hl=id","103076183588309954345","https://lh3.googleusercontent.com/a-/ALV-UjWpPP7015c4SnSZvFGkKPpV-ga7NOE5mzxC0Rk4nRlg11072eEY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103076183588309954345?hl=id",,,
"Hamzah Barbershop","1","tempat usaha ini (maulana yusuf) sedang dicari terkait masalah pertanggungjawaban pribadi sebelum pindah ke Bandung. Bagi pemilik atau keluarga yang mengetahui, harap segera merespons karena ada urusan penting yang ditinggalkan dan belum diselesaikan dengan pihak terkait.","2026-07-04T17:40:52.949Z","0","Yan Dian","1","false",,,"id","Diedit 4 hari lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT205bmJHTlBSRWszVnpoMlZubFROVFpwTVc1Uk5IYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205bmJHTlBSRWszVnpoMlZubFROVFpwTVc1Uk5IYxAB!2m1!1s0x0:0x2b4bf52f221dc9ff!3m1!1s2@1:CAIQACodChtycF9oOm9nbGNPREk3Vzh2VnlTNTZpMW5RNHc%7C%7C?hl=id","112021102466044238582","https://lh3.googleusercontent.com/a/ACg8ocL_JaobxKxB6fZ5X0ev9uSDDnukJs0cGHkpUZDmwsDEjyDb=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112021102466044238582?hl=id",,,
"Hamzah Barbershop","1","cukuran macam anak sd","2026-07-04T17:32:27.038Z","0","dian tipu","1","false",,,"id","Diedit 4 hari lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25kV1NUUmxWWGR4WkhjNGFsZFpiMDFzYWtGS1MxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kV1NUUmxWWGR4WkhjNGFsZFpiMDFzYWtGS1MxRRAB!2m1!1s0x0:0x2b4bf52f221dc9ff!3m1!1s2@1:CAIQACodChtycF9oOndWSTRlVXdxZHc4aldZb01sakFKS1E%7C%7C?hl=id","105364082738027414137","https://lh3.googleusercontent.com/a/ACg8ocLjVlgZLff1w5v4w-SiFOJzzw_qj4r3vLUReLYLq5iF7tOAxA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105364082738027414137?hl=id",,,
"Hamzah Barbershop","5","mantap","2026-04-15T14:40:44.009Z","0","sahri ramadhan","4","false",,,"ms","2 bulan lalu",,,,,,"Cukur dengan handuk hangat",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2pWdGNrUldNVVpWUzNJNWNYRmFSVU5IUm1rNVVrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pWdGNrUldNVVpWUzNJNWNYRmFSVU5IUm1rNVVrRRAB!2m1!1s0x0:0x2b4bf52f221dc9ff!3m1!1s2@1:CAIQACodChtycF9oOjVtckRWMUZVS3I5cXFaRUNHRmk5UkE%7C%7C?hl=id","103345705229834613012","https://lh3.googleusercontent.com/a/ACg8ocKfidQSGRwVa_QJTEPNXNMBh6vGvYHpLV7dwl2dHAJ1pCbb8w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103345705229834613012?hl=id","stabil","id",
"Hamzah Barbershop","5","capsternya kalcer","2026-07-03T02:13:08.674Z","0","FADLAN Ganteng","3","false",,,"en","6 hari lalu",,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2poMmJXUk5OMWR2WVZGc05WTm5SRE5TVEVZelpVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poMmJXUk5OMWR2WVZGc05WTm5SRE5TVEVZelpVRRAB!2m1!1s0x0:0x2b4bf52f221dc9ff!3m1!1s2@1:CAIQACodChtycF9oOjh2bWRNN1dvYVFsNVNnRDNSTEYzZUE%7C%7C?hl=id","116183710595421533770","https://lh3.googleusercontent.com/a-/ALV-UjW_ZyM2WbAT2iZUIo7TzM9dzY8yQ-LQ_HniHLzCBpQ_lFY33ykZ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116183710595421533770?hl=id",,,
"Hamzah Barbershop","5",,"2026-03-21T15:06:29.437Z","0","Feryan Alvin","0","false",,,,"3 bulan lalu",,,,,,"Cukur dengan handuk hangat",,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xsdFMxVlhVRkl0VTJGelNqQlZVbEZoYlhSZmFGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsdFMxVlhVRkl0VTJGelNqQlZVbEZoYlhSZmFGRRAB!2m1!1s0x0:0x2b4bf52f221dc9ff!3m1!1s2@1:CAIQACodChtycF9oOlltS1VXUFItU2FzSjBVUlFhbXRfaFE%7C%7C?hl=id","101300644129007453747","https://lh3.googleusercontent.com/a/ACg8ocJFWNq6k67XDCt-5xuVVZEFe5n0r4S8fMXoScb5wkrMRDdOdA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101300644129007453747?hl=id",,,
"D'Laundry","5","Laundry Dewi menerima laundry Kiloan maupun satuan","2018-08-02T07:02:40.714Z","3","okim ars","15","true",,,"id","7 tahun lalu",,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNRMXJtU2R3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNRMXJtU2R3EAE!2m1!1s0x0:0xb1cd82853067ec5a!3m1!1s2@1:CIHM0ogKEICAgICQ1rmSdw%7C%7C?hl=id","108157097426276128701","https://lh3.googleusercontent.com/a/ACg8ocKfn2aniQ6fFW27sy_DC6FCYBIWZSLFoO_fqODKuIxCE5TMiA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108157097426276128701?hl=id",,,
"D'Laundry","5","Mantap","2023-11-04T10:17:45.134Z","0","Yogi Aditia","422","true",,,"id","2 tahun lalu",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURGeUxxUGpRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURGeUxxUGpRRRAB!2m1!1s0x0:0xb1cd82853067ec5a!3m1!1s2@1:CIHM0ogKEICAgIDFyLqPjQE%7C%7C?hl=id","108911340750965302886","https://lh3.googleusercontent.com/a-/ALV-UjWEAJchHZYw2GVwv2bsXBtqpIaycn48YZtzC0RRsUXfrWAxC8Y=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108911340750965302886?hl=id",,,
"D'Laundry","5",,"2021-02-04T04:57:11.850Z","0","Ratna Robiati","9","false",,,,"5 tahun lalu",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN5aWJ1OGpRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5aWJ1OGpRRRAB!2m1!1s0x0:0xb1cd82853067ec5a!3m1!1s2@1:CIHM0ogKEICAgICyibu8jQE%7C%7C?hl=id","114967646700169153561","https://lh3.googleusercontent.com/a-/ALV-UjU4vZbigJ_67u4RVAx8w91l8pbn1RqDcdESS03ynA0mY-0MOXZX7w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114967646700169153561?hl=id",,,
"Agung Barbershop 01","5","Pangkas rambut kualitas terbaik dan harga terjangkau bagi seluruh masyarakat terutama yang berdomisili di wilayah kelurahan Pasir Endah Kecamatan Ujungberung Kota Bandung dan sekitarnya. Pelayanan optimal dengan komunikasi yang ramah dan suasana hangat membuat nyaman menggunakan jasa pangkas rambut disini. Harga yang ditawarkan cukup terjangkau sehingga aman dan ramah di kantong.","2021-11-15T07:37:17.600Z","4","Harris Fazlur Rachman","165","true","2023-05-17T02:10:39.000Z","Hatur nuhun ","id","4 tahun lalu",,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURHb01YVXFRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0j4JOX7qGAjjFTQd2cTTUr3ZflcXUZKfy17CG6DDndna12TTRe0kHGXOw3x80Kwx2PwU5y3c5OJ7pMuzcHrR32fIrGO5hQ8O1SjV3RcGcSWHmGpIWEj1OEAUpLkG9ggObcuN2v=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Snz0qVzBiIm3EYqPPV2rA0SqXDFQgfppptAcN-pgXHGjoLS1O-DTKR5NXvZUuZRomKTLQ3Mu8rJnNvHLYREIG1E08sUfQ8RlIVg1e1TIe9RMleRDfUodgWMOxaytoI-qBNrln=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn07NV17V5ZlDRzOtIW_M8AAx8i_IcDeyXkjEtemcbU8SSJvU4Y2adYWhQ4WP4A2ae4ZOKhMIN9Nai1nNIWjoO9cf-O-p9QQ6UxsGXnwMew8WPtBKgN3QwGPkS3-7jtRPTsvrXY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn20uLXpWlU65xPoHtpD82uiJUxnKy3COMf_NQMVhx14tWzXHGXEgPJcmfnsUJFjvzsEJ_nnpVg81jC0PaO-57ez59HWRZifuVy7xz24VkRskRF3c8kFJWpnC8JCJP-XOMdTnCS2=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1DogixYQ87e_VPvla5ohJn6oAP9CN2f1aim26CPlyGkQ8EOvX3wCLleCW_fknnvdENBNEYnIc062wkkmbOT4ZcmF-pnM45eI0flBNEsjM2pFuJy8EbsUd5Jzo6CmNr4B4G5e1D=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-zz5wZkYu7w98AiK-UH4dllpbbGI1psm5zOccUM7xY5db7DBajAxTS6w2RSOkwUfOFbeiAgnBa2X6ssgpwc1HmU6hW49liMgRkY2zpSn-lH5zY761CDwNslyzP25GRd1P4iAN2A=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURHb01YVXFRRRAB!2m1!1s0x0:0xbf942263e40577c7!3m1!1s2@1:CIHM0ogKEICAgIDGoMXUqQE%7C%7C?hl=id","107259109989637482243","https://lh3.googleusercontent.com/a-/ALV-UjUsV5XyxdYXQAzPn5eeD5KKtsZIMDXAe37IGJgCbqeLkcp-gv7r=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/107259109989637482243?hl=id",,,
