"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Bengkel CTS","5","Gacor banget, harga terjangkau. Enaknya tukangnya baik2, dan mau ngajarin, nggak cuma asal bongkar2 aja. Pokoknya keren, reccomended banget👍👍👍","2024-11-11T06:27:52.825Z","0","Rahmatulah Abimanyu","3","false",,,"id","setahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUQzNEs3dXVBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzNEs3dXVBRRAB!2m1!1s0x0:0xc22d46485354b8f9!3m1!1s2@1:CIHM0ogKEICAgID34K7uuAE%7C%7C?hl=id","100062612203900632626","https://lh3.googleusercontent.com/a-/ALV-UjXehZqCq-BnyCu0Fokbhg0nx_5S1fpOCxQWB9cKAjbxvBXxy_ZD=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100062612203900632626?hl=id",,,
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","Bagus pelanyanan baik
Staff nya ramah","2026-04-28T03:27:36.480Z","0","Aji Susandi","5","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tNME4xOVhhWGt0YldoUlNHTk1hVWd6Vm1KU1kwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tNME4xOVhhWGt0YldoUlNHTk1hVWd6Vm1KU1kwRRAB!2m1!1s0x0:0x2a7da8a1991da1d9!3m1!1s2@1:CAIQACodChtycF9oOkM0N19XaXktbWhRSGNMaUgzVmJSY0E%7C%7C?hl=id","105478009405196388456","https://lh3.googleusercontent.com/a-/ALV-UjWPrvh0WY4mQd7hiK6JrUV1o5YMM0xovtCSpLD4_llLUm2nOSU=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105478009405196388456?hl=id",,,
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","terjangkau dan memuaskan","2026-04-28T06:52:54.016Z","0","angga lefia","1","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xneWJYWkRTVUo0VFRaMlIzcG1UekF3Yld0UE4xRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xneWJYWkRTVUo0VFRaMlIzcG1UekF3Yld0UE4xRRAB!2m1!1s0x0:0x2a7da8a1991da1d9!3m1!1s2@1:CAIQACodChtycF9oOlgybXZDSUJ4TTZ2R3pmTzAwbWtPN1E%7C%7C?hl=id","114085607160598025036","https://lh3.googleusercontent.com/a-/ALV-UjXQvcQzGDSMj4pHib1p1bWxbf3e1HMSlHTOV8a-d-G9Nl2relo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114085607160598025036?hl=id",,,
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","Sangat bagus","2026-05-19T10:28:15.508Z","0","Andri Ansa","1","false",,,"id","4 minggu lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xBNWJUSkZUVzh4YkRSbE9Wa3RhVlYxWkVkRVgxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xBNWJUSkZUVzh4YkRSbE9Wa3RhVlYxWkVkRVgxRRAB!2m1!1s0x0:0x2a7da8a1991da1d9!3m1!1s2@1:CAIQACodChtycF9oOlA5bTJFTW8xbDRlOVktaVV1ZEdEX1E%7C%7C?hl=id","108447450092355273315","https://lh3.googleusercontent.com/a/ACg8ocL4I5jccUfte1W0VeIKNa6nDjXVXMzzKTTo1H214D8ZjOWVVw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108447450092355273315?hl=id",,,
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","Rekomendasi roda dua","2026-04-27T02:57:01.586Z","0","Dani Jumadi","1","false",,,"id","sebulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tSbFQxOVJiakoxVDNGUGNsbG9lVTh5VEd3elEyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSbFQxOVJiakoxVDNGUGNsbG9lVTh5VEd3elEyYxAB!2m1!1s0x0:0x2a7da8a1991da1d9!3m1!1s2@1:CAIQACodChtycF9oOkRlT19RbjJ1T3FPclloeU8yTGwzQ2c%7C%7C?hl=id","110997177189803988975","https://lh3.googleusercontent.com/a/ACg8ocIbfh8YqSW_fuIiKkpsWhVIp3jp7MhEyqfuPipa-p6ff3-AbQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110997177189803988975?hl=id",,,
"Dewa Motor Indonesia - Cikutra Barat, Bandung","5","Luar biasa","2026-04-15T21:49:42.683Z","0","Imam Agung Permadi","137","true",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xnNWJUZDBhVkZrY2t4U00wMHljbEpUWkdWWlNsRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xnNWJUZDBhVkZrY2t4U00wMHljbEpUWkdWWlNsRRAB!2m1!1s0x0:0x2a7da8a1991da1d9!3m1!1s2@1:CAIQACodChtycF9oOlg5bTd0aVFkckxSM00yclJTZGVZSlE%7C%7C?hl=id","114010847180704037770","https://lh3.googleusercontent.com/a-/ALV-UjVydkFZMHWL1n6EoK72djlYOGyTrMWPFsdrTf-jvyX1xIAC1M8D=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114010847180704037770?hl=id",,,
"Montir Mobil Panggilan 24 Jam Bandung Pramudana Motor","5","Fast response dan ramah. Dipanggil untuk benerin radiator, tapi punya inisiatif untuk bersihkan busi kotor karena mesin pincang (bahkan saat tidak diminta).","2026-03-09T04:37:33.766Z","0","GgSir","1","false","2026-03-09T07:57:23.000Z","Terimakasih a ulasannya🙏","id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT21obFpVSlJVbXBMTldoMlVTMVRhamh4V0ZneWRGRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2A8uTTvZHbfTWxHc_tl7sUqpikHHczoOek653dkk8BgnBh4cvknrMPsd7dW_8BW1cs9AGj2ZXghjK1ivCC6iux8xp_vsKGlbBQuRvynARu0pLwxIOAn3qPJaqQOXq71YlVcL4syAh7ipA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21obFpVSlJVbXBMTldoMlVTMVRhamh4V0ZneWRGRRAB!2m1!1s0x0:0xcc354f36d15e34c6!3m1!1s2@1:CAIQACodChtycF9oOmhlZUJRUmpLNWh2US1TajhxWFgydFE%7C%7C?hl=id","117968515067053282876","https://lh3.googleusercontent.com/a/ACg8ocKvFjQAC1bEglKJU8Fm_R6VeU2bNMASW-hjUjKbeYS1S8pdvw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117968515067053282876?hl=id",,,
"Montir Mobil Panggilan 24 Jam Bandung Pramudana Motor","5","Terbaik...
Solusi darurat buat semua yang mengalami gangguan mobil di jalan sekitaran bandung raya.
24 jam siap meluncur ke TKP.","2025-09-05T15:28:52.367Z","0","Arief Dimyati","6","true","2025-09-06T12:51:23.000Z","Terimakasih pak 🙏","id","9 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2twblJXSlVNR2RMVkVndE5URnJSVVpIVW1aWlVGRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1SdApf7JejKJdZdLsLwKeHvT-q3ugoL6cz5_C5F80Yn5Pl6pguogmanlZlEyFLZoIYBkRffhnAY3jbPcnJ-Os1NW94LxEljDORxR-keObh3a3HFEG59lafz7Vm0Eg7M9zfy1qsgbcHqRyu=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twblJXSlVNR2RMVkVndE5URnJSVVpIVW1aWlVGRRAB!2m1!1s0x0:0xcc354f36d15e34c6!3m1!1s2@1:CAIQACodChtycF9oOkpnRWJUMGdLVEgtNTFrRUZHUmZZUFE%7C%7C?hl=id","118181193399416226424","https://lh3.googleusercontent.com/a-/ALV-UjVA5KwtuODyDIEewjuDUqnu1wTt_VCRXDeg7aCkblNq9nY5Kw0=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/118181193399416226424?hl=id",,,
"Montir Mobil Panggilan 24 Jam Bandung Pramudana Motor","5","Hatur nuhun aa’ montirnya luar biasa analisa dan pengerjaannya.. respon nya cepat.. penjelasan dan edukasinya detail.. jujurr amanah dan hrga bersahabat
Luar biasa.. hatur nuhun sangat kereeeen","2025-10-27T00:00:32.720Z","0","Indah Mustika sari","3","false","2025-11-01T12:11:12.000Z","Terimakasih atas ulasanya dan udah berkunjung kebengkel saya,semoga mobilnya sehat selalu dan nyaman dipakenya 🙏😁","id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT213elJtRm9hMU10YlVkMk1VZDBPRjlhYURNeVdtYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT213elJtRm9hMU10YlVkMk1VZDBPRjlhYURNeVdtYxAB!2m1!1s0x0:0xcc354f36d15e34c6!3m1!1s2@1:CAIQACodChtycF9oOmwzRmFoa1MtbUd2MUd0OF9aaDMyWmc%7C%7C?hl=id","107163345417119189127","https://lh3.googleusercontent.com/a/ACg8ocJlfAAT7c65Eo-Kt7pVjqyTh48nLVxnZxdv0zOJ4SfLiBBr5g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107163345417119189127?hl=id",,,
"Montir Mobil Panggilan 24 Jam Bandung Pramudana Motor","5","..mlm"" kendaraan trouble di perjalanan, alhamdulillah ada bantuan dr akang"" montir yg bisa dipanggil ke lokasi
..terimakasih, lancar"" rezeki'nya","2025-11-05T20:41:08.202Z","0","toni inot","29","true","2025-11-08T13:11:07.000Z","Terimaksih pak pendapat dan ulasannya ,semoga sehat selalu dan awet selalu mobilnya enak lagi dipakenya,terimaksih pak 🙏😁","id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2xJeVJ6QTFZMk5QUXpWdlRIRlRUalZqVFRNd05tYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xJeVJ6QTFZMk5QUXpWdlRIRlRUalZqVFRNd05tYxAB!2m1!1s0x0:0xcc354f36d15e34c6!3m1!1s2@1:CAIQACodChtycF9oOlIyRzA1Y2NPQzVvTHFTTjVjTTMwNmc%7C%7C?hl=id","116885767664020607437","https://lh3.googleusercontent.com/a-/ALV-UjU8liMCl2nwHHwjrWOlG9fIbo69ex-QcdvbkkrwfwEExgLTFxs=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/116885767664020607437?hl=id",,,
"Montir Mobil Panggilan 24 Jam Bandung Pramudana Motor","5","Terimakasih a Wildan mobil saya jadi enak kembali, sudah beberapa montir gak ada yang bener, tapi kalo ke bengkel akang langsung bener tidak perlu waktu lama juga, mantap kang","2026-01-02T06:48:45.057Z","0","Ahmad Joharudin","2","false","2026-01-02T08:51:34.000Z","Terimakasih banyak KA ulasanya 🙏😁","id","5 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25Kb1YzbFlkMFZpUkhOUE56azFSMk40ZGpKNk5VRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Kb1YzbFlkMFZpUkhOUE56azFSMk40ZGpKNk5VRRAB!2m1!1s0x0:0xcc354f36d15e34c6!3m1!1s2@1:CAIQACodChtycF9oOnJoV3lYd0ViRHNPNzk1R2N4djJ6NUE%7C%7C?hl=id","106948330808991532499","https://lh3.googleusercontent.com/a/ACg8ocIgAoJavJ9b_NcfODwkw3-wdGvRq7qx7Rs_nh-vAXPyNdj8hg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106948330808991532499?hl=id",,,
"Hadi Motor Bandung","5","Qaddarallah oli kopling opel kebo blazer saya bocor deras sampai habis dan otomatis mobilnya nggak bisa ngopling. Sempat bingung harus bagaimana dalam keadaan lalu lintas lumayan padat. Akhirnya menepi beberapa meter sebelum bengkel Hadi motor ini.

Sempat menghubungi montir opel Blazer terdekat untuk datang tapi nggak bisa bantu maksimal karena harus beli sparepart di toko yang kebetulan sedang tutup/libur hari ahad.

Akhirnya mampir bengkel Hadi motor yang memang paling terdekat, lumayan ngantri. Pak montirnya dapat mas2 umur 50-an (maaf lupa nanya namanya), setelah dicek dan dibongkar akhirnya dicoba diakalin pakai spare part punya truk. Walhamdulillah diluar ekspektasi saya, masalah mobil saya bisa teratasi. Kebocoran pun akhirnya solved.. makasih banyak mas sudah dibantu, moga barokah untuk owner dan semua crew bengkelnya juga. Great job!!","2024-02-06T14:35:12.606Z","2","Abu Abyan","41","true","2024-12-24T06:26:03.000Z","Terima kasih banyak atas ulasan positif yang Anda berikan! Kami sangat menghargai waktu Anda untuk berbagi pengalaman. Umpan balik Anda memotivasi kami untuk terus memberikan layanan terbaik. Kami berharap dapat menyambut Anda kembali di masa mendatang!","id","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUR0Zzh5cEZBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn23xDkiN5pX760C1QD0TI5WSNyJVbJXz6nrlaJX5QEG6lOvr9jfuTxyFU7yfmOwOBana_ZDh8kpDlL7v1TWVh_3PxJDxDBeAMIHB9IUV_axYI2Y1H4HbzXCZvWmEdd7nbVeGZqZKg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Sz5WFKGo5Rpk-NWEKOIasTqQWzzN0j2iUHmWbJlZbfrh4lr-GB5R6sAHBTlmqG_4gQwdhG3QOsEONRJHLaSTM_26BGs-bOMCmDIMt0y9Xo2c3NoSU-vFw5rGXcOsXQBp5TyYh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1OoyU3b30X6nb1bZGO48zsPBEJGne2WsOmXt-y7azsQ7STUlfm7p6jVfYiz4kyJBS-bIX_UpHwzVl8IcuOLIytXGL4ueiw5USTm9U5za9jkyjI9tdZwTUvFScvRivguSoaTfHz=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR0Zzh5cEZBEAE!2m1!1s0x0:0x297e27040f22f9a6!3m1!1s2@1:CIHM0ogKEICAgIDtg8ypFA%7C%7C?hl=id","104916271812021594359","https://lh3.googleusercontent.com/a-/ALV-UjUGFEMZvIA4oGfpFPvv5iXrEuopuGsDY7TcZqpuABqDjKeUU9U93g=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104916271812021594359?hl=id",,,
"Hadi Motor Bandung","1","Ngga kira2 masa cuma ganti lampu 1 butir bohlam nya aja sama bantu nempelin talang air sebagian 100rb wkwkw ga ridho..! Ini kejadian udah lama ya tp teringat terus dan langsung blacklist ini bengkel.. Apa susahnya jd bengkel bagus harga bersahabat 😊 ngga2 lagi kapok","2025-06-24T11:27:20.476Z","0","widy","23","true",,,"id","11 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2taTGQwOW1ZM1E1TFU1NlJXSkZka3h6ZDFGSlkyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2taTGQwOW1ZM1E1TFU1NlJXSkZka3h6ZDFGSlkyYxAB!2m1!1s0x0:0x297e27040f22f9a6!3m1!1s2@1:CAIQACodChtycF9oOkZLd09mY3Q5LU56RWJFdkxzd1FJY2c%7C%7C?hl=id","110722188916835374671","https://lh3.googleusercontent.com/a/ACg8ocLzUFVjsOv4n3zLVsGodzCLsQEEZKZjGg-4yTAFndJa3INNRQ=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/110722188916835374671?hl=id",,,
"Hadi Motor Bandung","5","Montir nya ramah dan baik, pelayanan baik, pokoknya Hadi Motor Bandung is the best KLO buat aku👍👍yg paling oke ada tempat sholat nya","2025-10-05T22:00:32.702Z","0","nunung aja","1","false",,,"id","8 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tKNVgxRlFaRWRKUmxVNFdsWTRlRzE0U0VaNmVsRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKNVgxRlFaRWRKUmxVNFdsWTRlRzE0U0VaNmVsRRAB!2m1!1s0x0:0x297e27040f22f9a6!3m1!1s2@1:CAIQACodChtycF9oOkJ5X1FQZEdJRlU4WlY4eG14SEZ6elE%7C%7C?hl=id","108626456879247586199","https://lh3.googleusercontent.com/a-/ALV-UjV5sZ7lYTjfnD_PHD1iQ-IqUnbMa-u2Ag5cLlPg-nFULs_ln_g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108626456879247586199?hl=id",,,
"Hadi Motor Bandung","5","Pelayanan ramah pekerjaan bagus rapi","2025-01-25T14:53:11.650Z","0","Gita Permana","4","false",,,"id","setahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURfaGZDV3VBRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2SKQMEXsBfb8CAWwu6bwOhujJErLUZYpCcj2wvUXiMDckhcs-LxBlwi4IPqrF6bZd2qAXVUc_IFQoocgBmVfKs4ZvlQJZ0LMxrDGV5GRvAOzy96q4aUAiTMuOvLA0TQvfT_FiS=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn159BGarZXRV5NvSU7ptFK_T7s8LaVBS5QBIUHSPorYNZmNl_D4-AkC5HohjnKImGc1QC8_ueyuEYZfaTXSw2nm7jLRU7QuCQkFAlbgjBKFuLnaOlYdnOLZc61M9B6RHuujOlfDGA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfaGZDV3VBRRAB!2m1!1s0x0:0x297e27040f22f9a6!3m1!1s2@1:CIHM0ogKEICAgID_hfCWuAE%7C%7C?hl=id","100650494356176051581","https://lh3.googleusercontent.com/a/ACg8ocJHBat8oqZcWoDeXEEXX2LVb9hIJmIW_Wb4D66nNmZvbjzAPw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100650494356176051581?hl=id",,,
"Hadi Motor Bandung","5","Pelayanannya bagus,tempatnya luas,nyaman","2021-10-17T08:05:10.035Z","0","Yulianti Ulie","280","true","2021-10-18T01:15:08.000Z","Terima kasih banyak atas kunjungan dan ulasannya. Kami akan selalu menjaga dan meningkatkan pelayanan dan kualitas kepada konsumen.","id","4 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUNHNElDVC1RRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2w-h3NSCBb02-fvBecopA0lbKXy2wylb_fB-8dgysNyTiPFurMlsrhDBq-cnkNhizIrR6l9FH8jlgSkPTies1W1yZs08TxpspiCt8IhPBKKuSIaCBSRAuTllm2cyG3ktRnPpXY=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1uOi9-7ZjUnrm02h0GJHksczKwPu8KHK-CloO6vkyvqsVMo-bYFLg7CGf2_w9-veWf3laPyVXAr1i8V22Db8Dj0VVgAh79nw_TqVVlmww3juYUiJYLPsZCx8zPqUdvMvj-vm5_gw=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0xB6iRabdTU9KoBwPeJmzswSA4RafMJY_7XeaQ-RtsNi__KUXxBK_iGJ85HDFWmSGFbrcsHBcBTP1YkRoFvClaIRSnUriK1xViyHREyZ5vX7WK3SaP7MOt--SwuPMfcSuJNBeJ=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1wNBSye__7_KHlO8lj7jUKxNU7ipNmsKqIbMMV0TCgOhDSdHydBbPDJZszfKm99VOF3O-VIVgsOJvaK8wvtYYXlF21IJtloY5e-SQFfkv4Tl2GBMDaEgYtqOSn_Z4FevdPjYxGQw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHNElDVC1RRRAB!2m1!1s0x0:0x297e27040f22f9a6!3m1!1s2@1:CIHM0ogKEICAgICG4ICT-QE%7C%7C?hl=id","117489758434101908706","https://lh3.googleusercontent.com/a-/ALV-UjXHa4FYmnBmowKuKUa4ghcMC1kNzqKKRS0ML9Y-JOaVLNRi7jza=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117489758434101908706?hl=id",,,
"YANK MOTOR","1","Jangan ada yg mau servis disini, motor saya turun mesin semua perblokan diganti seperti piston, boring dll tapi hasilnya nihil. Kaya belum diservis padahal udah abis 1setengah juta lebih. No rekomend, ga amanah, sangat buruk.","2026-06-08T06:32:10.826Z","0","Nur permana Sidik","1","false",,,"id","seminggu lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2sxd2IwSnNWMmhJTlc1bk9WaDVkRTFGVFVOT1ZrRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxd2IwSnNWMmhJTlc1bk9WaDVkRTFGVFVOT1ZrRRAB!2m1!1s0x0:0x976f4a97c606ca08!3m1!1s2@1:CAIQACodChtycF9oOk1wb0JsV2hINW5nOVh5dE1FTUNOVkE%7C%7C?hl=id","101363555822772257724","https://lh3.googleusercontent.com/a-/ALV-UjXRgMaLLOuvRXrzNwJJamEyeszOakyhfFDP9APLmCbEqn26r3Jb=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101363555822772257724?hl=id",,,
"YANK MOTOR","3","Beli spare part perintilan kayak baut mahal sekali..
1 baut aja 10rb
Kayaknya petugas tokonya suka nyari tambahan🙏
Tapi memang cukup kumplit barang2 nya","2026-03-06T04:36:13.382Z","0","muhamad danang","3","false",,,"id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT210cFpWVnRjMVV6WkZWUWFpMDVOV2d6U0dSVVRXYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210cFpWVnRjMVV6WkZWUWFpMDVOV2d6U0dSVVRXYxAB!2m1!1s0x0:0x976f4a97c606ca08!3m1!1s2@1:CAIQACodChtycF9oOmtpZVVtc1UzZFVQai05NWgzSGRUTWc%7C%7C?hl=id","101146973400912199196","https://lh3.googleusercontent.com/a-/ALV-UjUzhHlWIdVNqN96skbVpZ_I-zijenF7bp_AFFZeJ9gLpCTYklM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101146973400912199196?hl=id",,,
